422,40
423,32
424,14
425,58
426,14
427,53
428,102
429,102
430,102
431,40
432,115
433,27
434,27
435,27
436,115
437,115
438,53
439,53
440,115
441,27
442,115
443,53
444,71
445,71
446,71
447,97
448,22
449,115
450,53
451,53
452,14
453,14
454,14
455,40
456,35
457,128
458,35
459,128
460,35
461,35
462,128
463,128
464,22
465,35
466,84
467,84
468,22
469,22
470,128
471,128
472,35
473,35
474,35
475,27
476,35
477,35
478,53
479,53
480,22
481,48
482,22
483,22
484,97
485,97
486,97
487,141
488,22
489,48
490,22
491,141
492,48
493,48
494,48
495,97
496,110
497,22
498,48
499,48
500,110
501,110
502,66
503,66
504,110
505,61
506,110
507,35
508,48
509,48
510,48
511,61
512,9
513,35
514,123
515,123
516,123
517,123
518,123
519,61
520,30
521,123
522,30
523,123
524,30
525,30
526,79
527,79
528,30
529,30
530,123
531,123
532,30
533,30
534,22
535,22
536,30
537,22
538,30
539,48
540,43
541,43
542,43
543,136
544,17
545,43
546,30
547,30
548,92
549,92
550,92
551,43
552,17
553,136
554,17
555,30
556,43
557,43
558,43
559,87
560,17
561,43
562,43
563,43
564,17
565,17
566,61
567,61
568,105
569,56
570,105
571,30
572,105
573,105
574,43
575,43
576,25
577,30
578,30
579,30
580,118
581,118
582,118
583,30
584,118
585,56
586,118
587,118
588,118
589,118
590,56
591,56
592,25
593,74
594,74
595,74
596,25
597,25
598,118
599,118
600,17
601,56
602,17
603,69
604,17
605,17
606,43
607,43
608,25
609,131
610,38
611,38
612,38
613,38
614,38
615,69
616,25
617,131
618,25
619,131
620,87
621,87
622,87
623,131
624,38
625,25
626,131
627,131
628,38
629,38
630,38
631,38
632,38
633,30
634,38
635,30
636,56
637,56
638,56
639,131
640,12
641,51
642,25
643,25
644,100
645,100
646,100
647,38
648,25
649,144
650,25
651,100
652,25
653,25
654,144
655,144
656,113
657,51
658,51
659,51
660,113
661,113
662,25
663,25
664,113
665,51
666,113
667,144
668,69
669,69
670,69
671,95
672,12
673,64
674,113
675,113
676,51
677,51
678,51
679,64
680,12
681,64
682,12
683,38
684,126
685,126
686,126
687,38
688,33
689,126
690,126
691,126
692,33
693,33
694,126
695,126
696,33
697,126
698,33
699,64
700,82
701,82
702,82
703,170
704,20
705,33
706,126
707,126
708,33
709,33
710,33
711,64
712,33
713,25
714,33
715,25
716,33
717,33
718,51
719,51
720,20
721,46
722,46
723,46
724,20
725,20
726,46
727,46
728,95
729,33
730,95
731,139
732,95
733,95
734,46
735,46
736,20
737,139
738,20
739,20
740,46
741,46
742,46
743,95
744,20
745,90
746,20
747,46
748,46
749,46
750,46
751,139
752,108
753,20
754,64
755,64
756,108
757,108
758,59
759,59
760,108
761,33
762,108
763,152
764,46
765,46
766,46
767,59
768,15
769,33
770,33
771,33
772,121
773,121
774,121
775,152
776,121
777,33
778,121
779,59
780,121
781,121
782,121
783,121
784,28
785,121
786,59
787,59
788,28
789,28
790,77
791,77
792,28
793,77
794,28
795,103
796,121
797,121
798,121
799,72
800,28
801,59
802,20
803,20
804,20
805,20
806,20
807,72
808,28
809,46
810,28
811,134
812,41
813,41
814,41
815,134
816,28
817,41
818,41
819,41
820,28
821,28
822,134
823,134
824,90
825,134
826,90
827,41
828,90
829,90
830,134
831,134
832,15
833,28
834,134
835,134
836,41
837,41
838,41
839,85
840,41
841,41
842,41
843,41
844,41
845,41
846,33
847,33
848,15
849,59
850,59
851,59
852,15
853,15
854,54
855,54
856,103
857,28
858,103
859,147
860,103
861,103
862,41
863,41
864,116
865,147
866,28
867,28
868,28
869,28
870,28
871,178
872,116
873,147
874,116
875,28
876,54
877,54
878,54
879,147
880,116
881,116
882,28
883,28
884,116
885,116
886,54
887,54
888,72
889,147
890,72
891,46
892,72
893,72
894,98
895,98
896,23
897,67
898,116
899,116
900,54
901,54
902,54
903,116
904,15
905,67
906,15
907,54
908,15
909,15
910,41
911,41
912,36
913,129
914,129
915,129
916,36
917,36
918,129
919,129
920,36
921,129
922,36
923,67
924,129
925,129
926,129
927,116
928,23
929,129
930,36
931,36
932,85
933,85
934,85
935,129
936,23
937,173
938,23
939,85
940,129
941,129
942,129
943,36
944,36
945,36
946,36
947,36
948,36
949,36
950,28
951,28
952,36
953,28
954,36
955,28
956,54
957,54
958,54
959,129
960,23
961,49
962,49
963,49
964,23
965,23
966,23
967,142
968,98
969,49
970,98
971,36
972,98
973,98
974,142
975,142
976,23
977,98
978,49
979,49
980,23
981,23
982,142
983,142
984,49
985,23
986,49
987,36
988,49
989,49
990,98
991,98
992,111
993,93
994,23
995,23
996,49
997,49
998,49
999,49
1000,111
1001,142
1003,41
1004,67
1006,67
1007,93
1010,62
1012,111
1013,111
1016,49
1018,49
1019,62
1021,49
1022,62
1024,10
1025,36
1028,124
1030,124
1031,36
1034,124
1036,124
1037,124
1039,62
1040,31
1042,124
1043,124
1046,124
1048,31
1049,62
1052,80
1054,80
1055,168
1057,80
1058,31
1060,124
1061,124
1063,75
1064,31
1066,31
1067,62
1070,23
1072,31
1073,23
1075,23
1076,31
1078,49
1079,49
1082,44
1084,44
1085,44
1088,18
1090,44
1091,44
1093,31
1094,31
1096,93
1097,137
1100,93
1102,44
1103,44
1106,137
1108,18
1109,18
1111,31
1112,44
1114,44
1115,93
1118,88
1120,18
1121,44
1124,44
1126,44
1127,137
1129,36
1130,18
1132,62
1133,62
1136,106
1138,57
1139,57
1142,31
1144,106
1145,150
1147,57
1148,44
1150,44
1151,57
1154,31
1156,31
1157,31
1160,119
1162,119
1163,150
1166,31
1168,119
1169,57
1172,119
1174,119
1175,119
1178,119
1180,57
1181,57
1184,26
1186,75
1187,75
1190,75
1192,26
1193,101
1196,119
1198,119
1199,70
1201,57
1202,57
1204,18
1205,18
1208,18
1210,18
1211,70
1214,44
1216,26
1217,132
1220,39
1222,39
1223,132
1225,132
1226,39
1228,39
1229,39
1232,26
1234,132
1235,132
1238,132
1240,88
1241,39
1244,88
1246,132
1247,132
1250,26
1252,132
1253,132
1255,88
1256,39
1258,39
1259,83
1262,39
1264,39
1265,39
1268,39
1270,31
1271,31
1274,57
1276,57
1277,57
1280,13
1282,52
1283,52
1286,26
1288,101
1289,145
1291,52
1292,101
1294,39
1295,39
1298,145
1300,26
1301,26
1304,26
1306,26
1307,176
1309,145
1310,145
1312,114
1313,26
1316,52
1318,52
1319,145
1322,114
1324,26
1325,26
1328,114
1330,52
1331,52
1333,114
1334,145
1336,70
1337,44
1340,70
1342,96
1343,96
1346,65
1348,114
1349,114
1352,52
1354,52
1355,114
1358,65
1360,13
1361,52
1363,65
1364,13
1366,39
1367,39
1370,127
1372,127
1373,127
1376,34
1378,127
1379,127
1382,127
1384,34
1385,65
1388,127
1390,127
1391,114
1394,127
1396,34
1397,34
1400,83
1402,83
1403,127
1406,171
1408,21
1409,83
1412,127
1414,127
1415,34
1417,78
1418,34
1420,34
1421,34
1424,34
1426,26
1427,26
1430,26
1432,34
1433,26
1436,52
1438,52
1439,127
1442,47
1444,47
1445,47
1448,21
1450,21
1451,140
1453,47
1454,47
1456,96
1457,34
1460,96
1462,140
1463,140
1466,96
1468,47
1469,47
1471,171
1472,21
1474,140
1475,140
1478,21
1480,47
1481,34
1484,47
1486,96
1487,96
1490,91
1492,21
1493,21
1496,47
1498,47
1499,47
1502,140
1504,109
1505,39
1510,65
1511,91
1516,60
1520,109
1522,34
1525,109
1528,47
1529,60
1532,47
1534,60
1538,34
1540,34
1546,122
1547,34
1549,122
1552,122
1556,122
1558,60
1559,60
1564,122
1565,122
1570,122
1574,60
1576,29
1579,122
1582,78
1583,166
1586,78
1588,29
1592,122
1594,122
1595,73
1600,29
1601,60
1606,21
1610,21
1612,21
1613,21
1615,73
1618,47
1619,47
1624,42
1628,42
1630,135
1633,135
1636,42
1637,42
1640,29
1642,29
1646,135
1648,91
1654,42
1655,42
1660,135
1664,16
1666,29
1667,29
1672,42
1673,91
1678,86
1682,42
1684,42
1687,42
1690,42
1691,135
1694,34
1696,16
1700,60
1702,60
1708,55
1709,55
1714,29
1718,148
1720,104
1721,55
1726,42
1727,55
1732,29
1736,29
1738,29
1741,29
1744,117
1745,148
1750,29
1754,55
1756,55
1762,117
1763,117
1768,117
1772,55
1774,55
1777,117
1780,73
1781,73
1786,73
1790,99
1792,24
1795,68
1798,117
1799,68
1802,55
1804,55
1808,16
1810,68
1816,16
1817,68
1822,42
1826,130
1828,130
1834,37
1835,130
1838,130
1840,37
1844,37
1846,68
1852,130
1853,130
1858,130
1862,37
1864,86
1870,130
1871,130
1876,24
1880,130
1882,130
1883,86
1888,37
1889,81
1894,37
1898,37
1900,29
1903,130
1906,29
1907,29
1912,55
1916,55
1918,130
1924,50
1925,50
1930,24
1934,143
1936,99
1937,50
1942,37
1943,37
1948,143
1952,24
1954,99
1960,24
1961,174
1964,143
1966,143
1970,24
1972,50
1978,50
1979,143
1982,99
1984,112
1988,24
1990,24
1996,50
1997,50
2000,112
2002,143
2006,42
2008,68
2014,94
2015,94
2020,63
2024,112
2026,112
2032,50
2033,112
2038,63
2042,50
2044,63
2045,63
2050,37
2051,37
2056,125
2060,125
2062,37
2065,125
2068,125
2069,125
2074,125
2078,63
2080,32
2086,125
2087,112
2092,125
2096,32
2098,63
2104,81
2105,125
2110,169
2114,81
2116,32
2119,81
2122,125
2123,32
2125,125
2126,76
2128,32
2132,32
2134,63
2140,24
2141,24
2146,24
2150,24
2152,32
2153,76
2158,50
2159,125
2164,45
2168,45
2170,45
2176,19
2177,138
2180,45
2182,45
2186,32
2188,32
2194,138
2195,138
2200,94
2204,45
2206,45
2207,169
2212,138
2213,138
2218,19
2222,32
2224,45
2227,138
2230,94
2231,94
2236,89
2240,19
2242,45
2248,45
2249,45
2254,138
2258,37
2260,19
2266,63
2267,89
2272,107
2278,58
2284,32
2287,120
2288,107
2290,151
2294,58
2296,45
2302,58
2308,32
2314,32
2320,120
2321,32
2324,120
2326,151
2332,32
2338,58
2339,58
2344,120
2348,120
2350,120
2356,120
2362,58
2368,27
2369,120
2374,76
2375,164
2380,76
2386,102
2389,27
2392,120
2393,71
2398,71
2402,58
2404,58
2410,19
2416,19
2420,19
2422,71
2423,71
2428,45
2429,45
2434,133
2440,40
2446,133
2450,133
2452,40
2456,40
2458,40
2464,27
2470,133
2476,133
2482,40
2483,40
2488,89
2494,133
2500,27
2501,27
2506,133
2510,89
2512,40
2518,84
2524,40
2530,40
2531,40
2536,40
2537,133
2542,32
2548,58
2551,84
2554,58
2560,14
2564,53
2566,53
2572,27
2578,146
2582,53
2584,102
2590,40
2591,53
2596,146
2602,27
2608,27
2612,27
2614,177
2618,146
2620,146
2626,27
2632,53
2638,146
2644,115
2645,115
2650,27
2656,115
2662,53
2666,115
2668,146
2672,71
2674,45
2680,71
2683,71
2686,97
2692,66
2693,66
2698,115
2699,66
2704,53
2710,115
2711,115
2716,66
2722,53
2726,66
2728,14
2734,40
2740,128
2746,128
2752,35
2753,128
2758,128
2764,128
2768,35
2770,66
2776,128
2780,128
2782,115
2788,128
2794,35
2800,84
2806,128
2807,128
2812,172
2818,84
2824,128
2825,84
2830,35
2834,79
2836,35
2842,35
2848,35
2854,27
2855,128
2860,27
2861,27
2866,27
2872,53
2878,128
2884,48
2888,48
2890,48
2896,22
2902,141
2906,48
2908,48
2914,35
2915,35
2920,97
2926,141
2932,97
2938,48
2942,172
2944,22
2950,141
2956,22
2962,35
2968,48
2969,141
2974,97
2980,92
2986,22
2992,48
2996,48
2998,48
3004,141
3007,154
3010,40
3019,66
3022,92
3023,92
3037,61
3040,110
3050,110
3058,61
3064,48
3068,61
3076,35
3077,35
3094,35
3098,123
3104,123
3112,123
3118,61
3130,123
3131,110
3148,61
3158,123
3166,167
3172,79
3179,79
3184,123
3185,30
3188,123
3190,74
3202,61
3212,22
3220,22
3226,22
3230,74
3238,48
3239,123
3256,43
3266,136
3274,43
3280,30
3292,136
3293,136
3310,43
3311,167
3320,136
3328,17
3334,30
3341,136
3346,92
3347,92
3349,43
3364,43
3374,43
3382,136
3388,35
3397,61
3400,61
3401,87
3418,56
3431,118
3436,149
3442,56
3454,56
3472,30
3482,30
3490,149
3508,56
3509,56
3523,105
3526,118
3544,56
3554,118
3562,74
3563,162
3577,74
3580,100
3584,25
3590,69
3598,69
3604,56
3616,17
3634,69
3635,69
3644,43
3652,131
3670,131
3676,131
3688,38
3706,131
3724,38
3725,38
3742,131
3752,25
3760,131
3766,87
3778,82
3796,38
3797,38
3806,131
3814,30
3827,82
3832,56
3850,51
3868,144
3874,51
3886,38
3887,51
3893,100
3904,25
3922,175
3928,144
3940,25
3958,144
3964,100
3968,113
3976,25
3994,51
4000,113
4009,157
4012,43
4025,69
4030,95
4040,64
4048,113
4049,64
4066,113
4067,113
4084,51
4090,64
4102,38
4120,126
4130,126
4138,126
4156,64
4174,113
4192,33
4210,126
4211,126
4228,82
4238,82
4246,33
4250,126
4252,77
4264,33
4282,25
4283,126
4292,25
4300,25
4306,77
4318,126
4336,46
4354,139
4360,46
4372,33
4373,33
4390,139
4408,46
4414,170
4426,139
4444,33
4454,139
4462,95
4465,46
4480,20
4498,46
4511,152
4516,38
4529,64
4534,90
4535,90
4556,59
4574,121
4576,108
4588,59
4616,33
4642,33
4648,121
4678,59
4696,121
4697,108
4703,59
4738,121
4750,165
4769,77
4778,28
4786,72
4804,59
4819,121
4840,20
4846,72
4858,46
4859,121
4900,134
4912,41
4940,134
4966,41
4967,165
5002,28
5012,134
5020,90
5021,90
5024,41
5062,41
5074,134
5096,59
5102,85
5128,54
5147,116
5164,54
5182,54
5224,28
5236,147
5264,54
5285,103
5290,116
5332,116
5344,72
5345,160
5366,72
5386,67
5398,67
5422,116
5452,67
5453,67
5467,116
5506,129
5536,36
5560,129
5588,36
5614,129
5650,85
5668,80
5696,36
5710,129
5722,28
5741,80
5776,49
5791,111
5812,49
5830,36
5831,49
5840,98
5884,173
5938,142
5992,49
6014,155
6038,67
6046,93
6074,62
6100,111
6101,111
6136,62
6151,111
6154,36
6196,124
6208,124
6262,111
6316,124
6317,124
6358,80
6370,31
6376,124
6424,23
6425,124
6460,75
6478,124
6532,137
6560,31
6586,137
6622,168
6640,137
6682,137
6694,93
6698,44
6715,137
6748,44
6767,150
6794,62
6802,88
6803,88
6862,119
6964,31
7018,57
7046,106
7055,57
7108,119
7126,163
7154,75
7168,26
7180,70
7229,119
7270,70
7288,44
7289,119
7381,39
7450,39
7451,163
7504,26
7532,88
7555,132
7594,39
7612,132
7654,83
7721,114
7774,52
7786,101
7928,101
7936,114
8018,158
8050,70
8080,65
8098,65
8134,114
8180,65
8201,114
8260,127
8383,158
8422,127
8476,83
8500,127
8566,127
8584,26
8612,78
8687,109
8746,34
8747,47
8807,78
8908,140
8930,47
8953,140
9022,153
9058,65
9070,91
9112,60
9148,122
9152,109
9227,109
9232,34
9394,109
9406,60
9476,122
9538,78
9556,29
9638,122
9718,122
9841,42
9880,135
9934,166
10024,135
10042,91
10048,42
10073,135
10151,148
10192,60
10204,86
10205,86
10294,117
10381,104
10528,55
10570,104
10583,55
10690,161
10732,73
10844,117
10906,68
10934,117
11072,37
11176,37
11177,161
11333,130
11392,37
11482,81
11582,112
11662,50
11680,99
12028,156
12076,68
12148,63
12197,125
12202,112
12302,112
12575,156
12634,125
12850,125
13031,107
13120,32
13121,45
13211,76
13396,45
13430,138
13534,151
13588,63
13606,89
13841,107
14092,107
14110,58
14308,76
14455,133
14458,120
14578,120
14762,40
14863,71
14902,164
15064,89
15110,133
15227,146
15308,84
15442,115
15572,102
15856,102
15875,53
16036,159
16360,66
16402,115
16766,159
17000,128
17131,141
17224,79
17374,110
17494,48
17614,79
17860,48
17906,141
18296,123
18304,110
18454,110
18812,61
18863,154
18952,123
19273,136
19276,123
19547,105
19682,43
19817,74
20146,136
20302,149
20410,87
20762,105
21166,56
21683,131
21688,118
21868,118
21991,100
22144,38
22295,69
22354,162
22666,131
22841,144
23164,113
23485,82
23813,51
24394,126
24604,113
25150,157
25697,139
26062,108
26242,46
26422,77
26860,139
27682,108
28295,152
28910,134
29321,103
29524,41
29726,72
30220,134
30454,147
30616,85
31144,103
31313,85
31750,54
32525,129
32987,98
33443,67
33532,160
34000,129
34262,142
35228,80
35720,49
35812,142
36592,124
37111,93
37624,62
37726,155
38546,137
39094,106
39364,44
39634,75
41524,106
42443,150
43366,132
43982,101
44590,70
45682,145
46970,83
47626,52
47749,145
48788,127
49481,96
50165,65
51394,140
55667,91
56590,153
57820,135
58642,104
59452,73
62626,86
63665,148
65050,130
65974,99
66886,68
68524,143
70456,81
71440,50
71624,143
74222,94
75248,63
77092,138
83501,89
84886,151
87964,102
93940,84
95498,146
97576,128
98962,97
100330,66
111334,92
125252,87
127330,149
143248,144
148444,95
150496,64
167002,90
190996,147
250504,88
